Building train transforms ...
+ resize to 256x128
+ random flip
+ random crop (enlarge to 288x144 and crop 256x128)
+ to torch tensor of range [0, 1]
+ normalization (mean=[0.485, 0.456, 0.406], std=[0.229, 0.224, 0.225])
Building test transforms ...
+ resize to 256x128
+ to torch tensor of range [0, 1]
+ normalization (mean=[0.485, 0.456, 0.406], std=[0.229, 0.224, 0.225])
=> Loading train (source) dataset
=> Loaded Market1501
  ----------------------------------------
  subset   | # ids | # images | # cameras
  ----------------------------------------
  train    |   751 |    12936 |         6
  query    |   750 |     3368 |         6
  gallery  |   751 |    15913 |         6
  ----------------------------------------
=> Loading test (target) dataset
=> Loaded Market1501
  ----------------------------------------
  subset   | # ids | # images | # cameras
  ----------------------------------------
  train    |   751 |    12936 |         6
  query    |   750 |     3368 |         6
  gallery  |   751 |    15913 |         6
  ----------------------------------------


  **************** Summary ****************
  source            : ['market1501']
  # source datasets : 1
  # source ids      : 751
  # source images   : 12936
  # source cameras  : 6
  target            : ['market1501']
  *****************************************


=> Start training
/cluster/home/ymalbalu/deep-person-reid/torchreid/data/datasets/image/market1501.py:38: UserWarning: The current data structure is deprecated. Please put data folders such as "bounding_box_train" under "Market-1501-v15.09.15".
  'The current data structure is deprecated. Please '
epoch: [1/60][10/404]	time 0.125 (0.436)	data 0.000 (0.042)	eta 2:56:09	loss 7.0576 (6.8017)	acc 0.0000 (0.3125)	lr 0.000300
epoch: [1/60][120/404]	time 0.123 (0.150)	data 0.000 (0.004)	eta 1:00:23	loss 6.2976 (6.6447)	acc 0.0000 (0.8854)	lr 0.000300
epoch: [1/60][130/404]	time 0.122 (0.148)	data 0.000 (0.003)	eta 0:59:31	loss 6.1299 (6.6272)	acc 6.2500 (0.8654)	lr 0.000300
epoch: [1/60][140/404]	time 0.124 (0.146)	data 0.000 (0.003)	eta 0:58:48	loss 6.3129 (6.6103)	acc 0.0000 (0.8929)	lr 0.000300
epoch: [1/60][150/404]	time 0.124 (0.145)	data 0.000 (0.003)	eta 0:58:11	loss 6.5557 (6.5915)	acc 0.0000 (0.8750)	lr 0.000300
epoch: [1/60][160/404]	time 0.123 (0.144)	data 0.000 (0.003)	eta 0:57:37	loss 6.4008 (6.5779)	acc 0.0000 (0.9180)	lr 0.000300
epoch: [1/60][170/404]	time 0.122 (0.142)	data 0.000 (0.003)	eta 0:57:05	loss 6.1733 (6.5604)	acc 3.1250 (0.9007)	lr 0.000300
epoch: [1/60][180/404]	time 0.125 (0.141)	data 0.000 (0.003)	eta 0:56:38	loss 6.2671 (6.5402)	acc 0.0000 (0.9201)	lr 0.000300
epoch: [1/60][190/404]	time 0.122 (0.140)	data 0.000 (0.002)	eta 0:56:14	loss 6.3456 (6.5298)	acc 0.0000 (0.9211)	lr 0.000300
epoch: [1/60][200/404]	time 0.124 (0.139)	data 0.000 (0.002)	eta 0:55:52	loss 6.2391 (6.5122)	acc 0.0000 (0.9688)	lr 0.000300
epoch: [1/60][210/404]	time 0.123 (0.139)	data 0.000 (0.002)	eta 0:55:32	loss 6.0501 (6.4945)	acc 3.1250 (1.0119)	lr 0.000300
epoch: [1/60][220/404]	time 0.125 (0.138)	data 0.000 (0.002)	eta 0:55:15	loss 6.0148 (6.4754)	acc 0.0000 (1.1080)	lr 0.000300
epoch: [1/60][230/404]	time 0.125 (0.137)	data 0.000 (0.002)	eta 0:54:59	loss 6.0126 (6.4546)	acc 6.2500 (1.2500)	lr 0.000300
epoch: [1/60][240/404]	time 0.124 (0.137)	data 0.000 (0.002)	eta 0:54:44	loss 6.1039 (6.4336)	acc 3.1250 (1.3802)	lr 0.000300
epoch: [1/60][250/404]	time 0.124 (0.136)	data 0.000 (0.002)	eta 0:54:30	loss 5.7570 (6.4132)	acc 3.1250 (1.5625)	lr 0.000300
epoch: [1/60][260/404]	time 0.125 (0.136)	data 0.000 (0.002)	eta 0:54:18	loss 6.1900 (6.3962)	acc 0.0000 (1.5865)	lr 0.000300
epoch: [1/60][270/404]	time 0.124 (0.135)	data 0.000 (0.002)	eta 0:54:06	loss 6.0324 (6.3786)	acc 6.2500 (1.6667)	lr 0.000300
epoch: [1/60][280/404]	time 0.125 (0.135)	data 0.000 (0.002)	eta 0:53:55	loss 5.7584 (6.3610)	acc 3.1250 (1.6741)	lr 0.000300
epoch: [1/60][290/404]	time 0.124 (0.135)	data 0.000 (0.002)	eta 0:53:44	loss 5.7850 (6.3384)	acc 0.0000 (1.8211)	lr 0.000300
epoch: [1/60][300/404]	time 0.124 (0.134)	data 0.000 (0.002)	eta 0:53:34	loss 5.4914 (6.3138)	acc 12.5000 (1.9688)	lr 0.000300
epoch: [1/60][310/404]	time 0.124 (0.134)	data 0.000 (0.002)	eta 0:53:25	loss 5.5127 (6.2936)	acc 9.3750 (2.0161)	lr 0.000300
epoch: [1/60][320/404]	time 0.123 (0.134)	data 0.000 (0.002)	eta 0:53:16	loss 5.7187 (6.2675)	acc 9.3750 (2.2559)	lr 0.000300
epoch: [1/60][330/404]	time 0.125 (0.133)	data 0.000 (0.001)	eta 0:53:07	loss 5.7375 (6.2494)	acc 0.0000 (2.3769)	lr 0.000300
epoch: [1/60][340/404]	time 0.125 (0.133)	data 0.000 (0.001)	eta 0:53:00	loss 5.0343 (6.2234)	acc 9.3750 (2.5184)	lr 0.000300
epoch: [1/60][350/404]	time 0.124 (0.133)	data 0.000 (0.001)	eta 0:52:52	loss 5.3198 (6.2010)	acc 12.5000 (2.7054)	lr 0.000300
epoch: [1/60][360/404]	time 0.125 (0.133)	data 0.000 (0.001)	eta 0:52:45	loss 5.1671 (6.1757)	acc 9.3750 (2.8646)	lr 0.000300
epoch: [1/60][370/404]	time 0.123 (0.132)	data 0.000 (0.001)	eta 0:52:38	loss 5.4303 (6.1480)	acc 9.3750 (3.0490)	lr 0.000300
epoch: [1/60][380/404]	time 0.125 (0.132)	data 0.000 (0.001)	eta 0:52:32	loss 5.0811 (6.1239)	acc 6.2500 (3.2319)	lr 0.000300
epoch: [1/60][390/404]	time 0.122 (0.132)	data 0.000 (0.001)	eta 0:52:25	loss 5.5799 (6.1013)	acc 6.2500 (3.3814)	lr 0.000300
epoch: [1/60][400/404]	time 0.121 (0.132)	data 0.000 (0.001)	eta 0:52:18	loss 4.8406 (6.0759)	acc 21.8750 (3.5234)	lr 0.000300
epoch: [2/60][10/404]	time 0.122 (0.146)	data 0.000 (0.023)	eta 0:58:01	loss 4.7189 (4.7886)	acc 12.5000 (11.5625)	lr 0.000300
epoch: [2/60][20/404]	time 0.122 (0.134)	data 0.000 (0.012)	eta 0:53:14	loss 4.6414 (4.7768)	acc 15.6250 (14.0625)	lr 0.000300
epoch: [2/60][30/404]	time 0.122 (0.130)	data 0.000 (0.008)	eta 0:51:38	loss 4.8629 (4.7651)	acc 15.6250 (14.6875)	lr 0.000300
epoch: [2/60][40/404]	time 0.122 (0.128)	data 0.000 (0.006)	eta 0:50:49	loss 4.8771 (4.7568)	acc 15.6250 (15.1562)	lr 0.000300
epoch: [2/60][50/404]	time 0.122 (0.127)	data 0.000 (0.005)	eta 0:50:19	loss 4.5067 (4.7069)	acc 9.3750 (15.4375)	lr 0.000300
epoch: [2/60][60/404]	time 0.122 (0.126)	data 0.000 (0.004)	eta 0:49:59	loss 4.6132 (4.6891)	acc 21.8750 (15.4688)	lr 0.000300
epoch: [2/60][70/404]	time 0.122 (0.126)	data 0.000 (0.003)	eta 0:49:44	loss 4.3321 (4.6563)	acc 25.0000 (16.0714)	lr 0.000300
epoch: [2/60][80/404]	time 0.122 (0.125)	data 0.000 (0.003)	eta 0:49:32	loss 4.3071 (4.6129)	acc 15.6250 (16.7578)	lr 0.000300
epoch: [2/60][90/404]	time 0.122 (0.125)	data 0.000 (0.003)	eta 0:49:23	loss 4.3026 (4.5788)	acc 15.6250 (16.9792)	lr 0.000300
epoch: [2/60][100/404]	time 0.122 (0.125)	data 0.000 (0.003)	eta 0:49:16	loss 4.6637 (4.5657)	acc 21.8750 (17.0625)	lr 0.000300
epoch: [2/60][110/404]	time 0.122 (0.124)	data 0.000 (0.002)	eta 0:49:09	loss 4.6072 (4.5474)	acc 12.5000 (17.2727)	lr 0.000300
epoch: [2/60][120/404]	time 0.122 (0.124)	data 0.000 (0.002)	eta 0:49:04	loss 4.3018 (4.5132)	acc 15.6250 (18.0208)	lr 0.000300
epoch: [2/60][130/404]	time 0.122 (0.124)	data 0.000 (0.002)	eta 0:48:59	loss 4.2947 (4.4888)	acc 28.1250 (18.2692)	lr 0.000300
epoch: [2/60][140/404]	time 0.122 (0.124)	data 0.000 (0.002)	eta 0:48:55	loss 3.8987 (4.4610)	acc 25.0000 (18.8616)	lr 0.000300
epoch: [2/60][150/404]	time 0.122 (0.124)	data 0.000 (0.002)	eta 0:48:51	loss 3.9518 (4.4299)	acc 25.0000 (19.3542)	lr 0.000300
epoch: [2/60][160/404]	time 0.122 (0.124)	data 0.000 (0.002)	eta 0:48:47	loss 3.9835 (4.4004)	acc 18.7500 (19.8828)	lr 0.000300
epoch: [2/60][170/404]	time 0.122 (0.124)	data 0.000 (0.002)	eta 0:48:44	loss 3.8484 (4.3701)	acc 31.2500 (20.4779)	lr 0.000300
epoch: [2/60][180/404]	time 0.122 (0.123)	data 0.000 (0.001)	eta 0:48:41	loss 3.6537 (4.3390)	acc 31.2500 (21.1632)	lr 0.000300
epoch: [2/60][190/404]	time 0.122 (0.123)	data 0.000 (0.001)	eta 0:48:38	loss 3.8801 (4.3121)	acc 31.2500 (21.5954)	lr 0.000300
epoch: [2/60][200/404]	time 0.122 (0.123)	data 0.000 (0.001)	eta 0:48:35	loss 3.3012 (4.2867)	acc 43.7500 (22.0156)	lr 0.000300
epoch: [2/60][210/404]	time 0.122 (0.123)	data 0.000 (0.001)	eta 0:48:32	loss 3.3882 (4.2509)	acc 40.6250 (22.7530)	lr 0.000300
epoch: [2/60][220/404]	time 0.122 (0.123)	data 0.000 (0.001)	eta 0:48:30	loss 3.3322 (4.2200)	acc 50.0000 (23.3381)	lr 0.000300
epoch: [2/60][230/404]	time 0.122 (0.123)	data 0.000 (0.001)	eta 0:48:27	loss 3.3477 (4.1974)	acc 40.6250 (23.5462)	lr 0.000300
epoch: [2/60][240/404]	time 0.122 (0.123)	data 0.000 (0.001)	eta 0:48:25	loss 3.4729 (4.1694)	acc 37.5000 (24.1276)	lr 0.000300
epoch: [2/60][250/404]	time 0.122 (0.123)	data 0.000 (0.001)	eta 0:48:23	loss 3.1496 (4.1378)	acc 40.6250 (24.7250)	lr 0.000300
epoch: [2/60][260/404]	time 0.122 (0.123)	data 0.000 (0.001)	eta 0:48:21	loss 3.4076 (4.1122)	acc 40.6250 (25.1923)	lr 0.000300
epoch: [2/60][270/404]	time 0.122 (0.123)	data 0.000 (0.001)	eta 0:48:19	loss 3.5288 (4.0877)	acc 37.5000 (25.6713)	lr 0.000300
epoch: [2/60][280/404]	time 0.122 (0.123)	data 0.000 (0.001)	eta 0:48:17	loss 3.0516 (4.0613)	acc 59.3750 (26.2835)	lr 0.000300
epoch: [2/60][290/404]	time 0.122 (0.123)	data 0.000 (0.001)	eta 0:48:15	loss 3.3161 (4.0386)	acc 43.7500 (26.8319)	lr 0.000300
epoch: [2/60][300/404]	time 0.122 (0.123)	data 0.000 (0.001)	eta 0:48:13	loss 3.1462 (4.0183)	acc 37.5000 (27.2917)	lr 0.000300
epoch: [2/60][310/404]	time 0.122 (0.123)	data 0.000 (0.001)	eta 0:48:11	loss 3.4057 (3.9979)	acc 31.2500 (27.7218)	lr 0.000300
epoch: [2/60][320/404]	time 0.122 (0.123)	data 0.000 (0.001)	eta 0:48:09	loss 2.9643 (3.9734)	acc 53.1250 (28.3398)	lr 0.000300
epoch: [2/60][330/404]	time 0.122 (0.123)	data 0.000 (0.001)	eta 0:48:07	loss 3.5056 (3.9511)	acc 43.7500 (28.7311)	lr 0.000300
epoch: [2/60][340/404]	time 0.122 (0.123)	data 0.000 (0.001)	eta 0:48:06	loss 3.2197 (3.9303)	acc 40.6250 (29.2739)	lr 0.000300
epoch: [2/60][350/404]	time 0.122 (0.123)	data 0.000 (0.001)	eta 0:48:04	loss 3.1973 (3.9110)	acc 46.8750 (29.7679)	lr 0.000300
epoch: [2/60][360/404]	time 0.122 (0.123)	data 0.000 (0.001)	eta 0:48:02	loss 3.0773 (3.8910)	acc 46.8750 (30.1389)	lr 0.000300
epoch: [2/60][370/404]	time 0.122 (0.123)	data 0.000 (0.001)	eta 0:48:01	loss 3.2665 (3.8726)	acc 46.8750 (30.5659)	lr 0.000300
epoch: [2/60][380/404]	time 0.122 (0.123)	data 0.000 (0.001)	eta 0:47:59	loss 2.8374 (3.8509)	acc 56.2500 (31.1431)	lr 0.000300
epoch: [2/60][390/404]	time 0.122 (0.123)	data 0.000 (0.001)	eta 0:47:57	loss 3.1199 (3.8324)	acc 43.7500 (31.5385)	lr 0.000300
epoch: [2/60][400/404]	time 0.121 (0.123)	data 0.000 (0.001)	eta 0:47:55	loss 2.9966 (3.8138)	acc 46.8750 (31.8750)	lr 0.000300
epoch: [3/60][10/404]	time 0.122 (0.146)	data 0.000 (0.023)	eta 0:56:49	loss 2.7429 (2.8815)	acc 59.3750 (55.6250)	lr 0.000300
epoch: [3/60][20/404]	time 0.122 (0.134)	data 0.000 (0.012)	eta 0:52:13	loss 2.8782 (2.8746)	acc 37.5000 (53.4375)	lr 0.000300
epoch: [3/60][30/404]	time 0.122 (0.130)	data 0.000 (0.008)	eta 0:50:40	loss 2.9738 (2.8399)	acc 53.1250 (54.6875)	lr 0.000300
epoch: [3/60][40/404]	time 0.122 (0.128)	data 0.000 (0.006)	eta 0:49:53	loss 2.9814 (2.8509)	acc 53.1250 (53.9062)	lr 0.000300
epoch: [3/60][50/404]	time 0.122 (0.127)	data 0.000 (0.005)	eta 0:49:24	loss 2.4234 (2.8224)	acc 62.5000 (54.6250)	lr 0.000300
epoch: [3/60][60/404]	time 0.122 (0.126)	data 0.000 (0.004)	eta 0:49:05	loss 2.6136 (2.8018)	acc 62.5000 (55.3646)	lr 0.000300
epoch: [3/60][70/404]	time 0.122 (0.125)	data 0.000 (0.004)	eta 0:48:50	loss 3.0291 (2.7961)	acc 53.1250 (55.2232)	lr 0.000300
epoch: [3/60][80/404]	time 0.122 (0.125)	data 0.000 (0.003)	eta 0:48:39	loss 2.6504 (2.7955)	acc 68.7500 (55.2344)	lr 0.000300
epoch: [3/60][90/404]	time 0.122 (0.125)	data 0.000 (0.003)	eta 0:48:30	loss 2.9229 (2.7951)	acc 46.8750 (55.2778)	lr 0.000300
epoch: [3/60][100/404]	time 0.122 (0.124)	data 0.000 (0.003)	eta 0:48:23	loss 2.3159 (2.7883)	acc 65.6250 (55.3125)	lr 0.000300
epoch: [3/60][110/404]	time 0.122 (0.124)	data 0.000 (0.002)	eta 0:48:17	loss 2.8588 (2.7863)	acc 53.1250 (55.3409)	lr 0.000300
epoch: [3/60][120/404]	time 0.122 (0.124)	data 0.000 (0.002)	eta 0:48:11	loss 2.1201 (2.7702)	acc 84.3750 (55.9115)	lr 0.000300
epoch: [3/60][130/404]	time 0.122 (0.124)	data 0.000 (0.002)	eta 0:48:07	loss 2.7688 (2.7599)	acc 53.1250 (56.3462)	lr 0.000300
epoch: [3/60][140/404]	time 0.122 (0.124)	data 0.000 (0.002)	eta 0:48:03	loss 2.7101 (2.7492)	acc 62.5000 (56.7634)	lr 0.000300
epoch: [3/60][150/404]	time 0.122 (0.124)	data 0.000 (0.002)	eta 0:47:59	loss 2.7550 (2.7409)	acc 53.1250 (57.1250)	lr 0.000300
epoch: [3/60][160/404]	time 0.122 (0.124)	data 0.000 (0.002)	eta 0:47:55	loss 2.7688 (2.7450)	acc 53.1250 (56.9727)	lr 0.000300
epoch: [3/60][170/404]	time 0.122 (0.123)	data 0.000 (0.002)	eta 0:47:52	loss 2.3380 (2.7369)	acc 71.8750 (57.2059)	lr 0.000300
epoch: [3/60][180/404]	time 0.122 (0.123)	data 0.000 (0.002)	eta 0:47:49	loss 2.5759 (2.7286)	acc 56.2500 (57.3785)	lr 0.000300
epoch: [3/60][190/404]	time 0.122 (0.123)	data 0.000 (0.001)	eta 0:47:46	loss 2.4964 (2.7226)	acc 56.2500 (57.5164)	lr 0.000300
epoch: [3/60][200/404]	time 0.122 (0.123)	data 0.000 (0.001)	eta 0:47:44	loss 2.7259 (2.7119)	acc 56.2500 (57.7500)	lr 0.000300
epoch: [3/60][210/404]	time 0.122 (0.123)	data 0.000 (0.001)	eta 0:47:41	loss 2.7514 (2.7074)	acc 56.2500 (57.9762)	lr 0.000300
epoch: [3/60][220/404]	time 0.123 (0.123)	data 0.000 (0.001)	eta 0:47:39	loss 2.5404 (2.7048)	acc 62.5000 (58.0966)	lr 0.000300
epoch: [3/60][230/404]	time 0.122 (0.123)	data 0.000 (0.001)	eta 0:47:37	loss 2.5942 (2.6984)	acc 59.3750 (58.3288)	lr 0.000300
epoch: [3/60][240/404]	time 0.122 (0.123)	data 0.000 (0.001)	eta 0:47:34	loss 2.7083 (2.6939)	acc 68.7500 (58.5026)	lr 0.000300
epoch: [3/60][250/404]	time 0.122 (0.123)	data 0.000 (0.001)	eta 0:47:32	loss 2.4462 (2.6869)	acc 65.6250 (58.6500)	lr 0.000300
epoch: [3/60][260/404]	time 0.122 (0.123)	data 0.000 (0.001)	eta 0:47:30	loss 2.5492 (2.6769)	acc 68.7500 (58.9543)	lr 0.000300
epoch: [3/60][270/404]	time 0.122 (0.123)	data 0.000 (0.001)	eta 0:47:28	loss 2.4211 (2.6664)	acc 75.0000 (59.2014)	lr 0.000300
epoch: [3/60][280/404]	time 0.122 (0.123)	data 0.000 (0.001)	eta 0:47:26	loss 2.2983 (2.6600)	acc 81.2500 (59.3080)	lr 0.000300
epoch: [3/60][290/404]	time 0.122 (0.123)	data 0.000 (0.001)	eta 0:47:24	loss 2.4490 (2.6546)	acc 65.6250 (59.3858)	lr 0.000300
epoch: [3/60][300/404]	time 0.122 (0.123)	data 0.000 (0.001)	eta 0:47:23	loss 2.4549 (2.6515)	acc 68.7500 (59.5104)	lr 0.000300
epoch: [3/60][310/404]	time 0.122 (0.123)	data 0.000 (0.001)	eta 0:47:21	loss 2.3402 (2.6461)	acc 59.3750 (59.6169)	lr 0.000300
epoch: [3/60][320/404]	time 0.122 (0.123)	data 0.000 (0.001)	eta 0:47:19	loss 2.5355 (2.6400)	acc 62.5000 (59.8340)	lr 0.000300
epoch: [3/60][330/404]	time 0.122 (0.123)	data 0.000 (0.001)	eta 0:47:17	loss 2.6310 (2.6331)	acc 65.6250 (59.9621)	lr 0.000300
epoch: [3/60][340/404]	time 0.122 (0.123)	data 0.000 (0.001)	eta 0:47:16	loss 2.2869 (2.6292)	acc 78.1250 (60.1471)	lr 0.000300
epoch: [3/60][350/404]	time 0.122 (0.123)	data 0.000 (0.001)	eta 0:47:14	loss 2.0989 (2.6230)	acc 78.1250 (60.2589)	lr 0.000300
epoch: [3/60][360/404]	time 0.122 (0.123)	data 0.000 (0.001)	eta 0:47:12	loss 2.4966 (2.6177)	acc 65.6250 (60.3906)	lr 0.000300
epoch: [3/60][370/404]	time 0.122 (0.123)	data 0.000 (0.001)	eta 0:47:11	loss 2.3075 (2.6107)	acc 71.8750 (60.5574)	lr 0.000300
epoch: [3/60][380/404]	time 0.122 (0.123)	data 0.000 (0.001)	eta 0:47:09	loss 2.5677 (2.6067)	acc 62.5000 (60.6497)	lr 0.000300
epoch: [3/60][390/404]	time 0.122 (0.123)	data 0.000 (0.001)	eta 0:47:07	loss 2.3105 (2.5999)	acc 68.7500 (60.8333)	lr 0.000300
epoch: [3/60][400/404]	time 0.121 (0.123)	data 0.000 (0.001)	eta 0:47:05	loss 2.4548 (2.5942)	acc 71.8750 (60.9766)	lr 0.000300
epoch: [4/60][10/404]	time 0.122 (0.147)	data 0.000 (0.024)	eta 0:56:16	loss 2.1785 (2.1846)	acc 78.1250 (75.9375)	lr 0.000300
epoch: [4/60][20/404]	time 0.122 (0.134)	data 0.000 (0.012)	eta 0:51:31	loss 2.2639 (2.2123)	acc 68.7500 (72.3438)	lr 0.000300
epoch: [4/60][30/404]	time 0.122 (0.130)	data 0.000 (0.008)	eta 0:49:56	loss 2.2838 (2.1873)	acc 65.6250 (73.5417)	lr 0.000300
epoch: [4/60][40/404]	time 0.122 (0.128)	data 0.000 (0.006)	eta 0:49:07	loss 2.1203 (2.1642)	acc 68.7500 (74.0625)	lr 0.000300
epoch: [4/60][50/404]	time 0.122 (0.127)	data 0.000 (0.005)	eta 0:48:37	loss 2.5978 (2.1645)	acc 65.6250 (74.1875)	lr 0.000300
epoch: [4/60][60/404]	time 0.122 (0.126)	data 0.000 (0.004)	eta 0:48:18	loss 2.0018 (2.1613)	acc 84.3750 (74.4271)	lr 0.000300
epoch: [4/60][70/404]	time 0.122 (0.126)	data 0.000 (0.004)	eta 0:48:03	loss 2.1593 (2.1671)	acc 78.1250 (73.9732)	lr 0.000300
epoch: [4/60][80/404]	time 0.122 (0.125)	data 0.000 (0.003)	eta 0:47:51	loss 2.3142 (2.1756)	acc 71.8750 (73.5156)	lr 0.000300
epoch: [4/60][90/404]	time 0.122 (0.125)	data 0.000 (0.003)	eta 0:47:42	loss 2.0083 (2.1617)	acc 81.2500 (74.2361)	lr 0.000300
epoch: [4/60][100/404]	time 0.122 (0.125)	data 0.000 (0.003)	eta 0:47:35	loss 1.9071 (2.1618)	acc 87.5000 (74.2188)	lr 0.000300
epoch: [4/60][110/404]	time 0.122 (0.124)	data 0.000 (0.002)	eta 0:47:28	loss 2.2175 (2.1624)	acc 68.7500 (73.9773)	lr 0.000300
epoch: [4/60][120/404]	time 0.122 (0.124)	data 0.000 (0.002)	eta 0:47:23	loss 2.2656 (2.1634)	acc 62.5000 (73.7500)	lr 0.000300
epoch: [4/60][130/404]	time 0.122 (0.124)	data 0.000 (0.002)	eta 0:47:18	loss 2.2104 (2.1624)	acc 75.0000 (73.6298)	lr 0.000300
epoch: [4/60][140/404]	time 0.122 (0.124)	data 0.000 (0.002)	eta 0:47:14	loss 1.8709 (2.1580)	acc 84.3750 (73.9286)	lr 0.000300
epoch: [4/60][150/404]	time 0.122 (0.124)	data 0.000 (0.002)	eta 0:47:10	loss 2.3322 (2.1598)	acc 71.8750 (73.8750)	lr 0.000300
epoch: [4/60][160/404]	time 0.122 (0.124)	data 0.000 (0.002)	eta 0:47:06	loss 2.0238 (2.1568)	acc 75.0000 (74.1797)	lr 0.000300
epoch: [4/60][170/404]	time 0.122 (0.124)	data 0.000 (0.002)	eta 0:47:03	loss 2.2044 (2.1521)	acc 71.8750 (74.3015)	lr 0.000300
epoch: [4/60][180/404]	time 0.122 (0.123)	data 0.000 (0.002)	eta 0:47:00	loss 2.4038 (2.1570)	acc 71.8750 (74.0625)	lr 0.000300
epoch: [4/60][190/404]	time 0.122 (0.123)	data 0.000 (0.001)	eta 0:46:57	loss 2.0959 (2.1555)	acc 84.3750 (74.1118)	lr 0.000300
epoch: [4/60][200/404]	time 0.122 (0.123)	data 0.000 (0.001)	eta 0:46:54	loss 1.9668 (2.1494)	acc 71.8750 (74.2812)	lr 0.000300
epoch: [4/60][210/404]	time 0.122 (0.123)	data 0.000 (0.001)	eta 0:46:51	loss 2.2801 (2.1459)	acc 75.0000 (74.3601)	lr 0.000300
epoch: [4/60][220/404]	time 0.122 (0.123)	data 0.000 (0.001)	eta 0:46:49	loss 2.1320 (2.1471)	acc 71.8750 (74.1335)	lr 0.000300
epoch: [4/60][230/404]	time 0.122 (0.123)	data 0.000 (0.001)	eta 0:46:47	loss 2.1448 (2.1417)	acc 68.7500 (74.3207)	lr 0.000300
epoch: [4/60][240/404]	time 0.122 (0.123)	data 0.000 (0.001)	eta 0:46:45	loss 2.3387 (2.1401)	acc 65.6250 (74.3880)	lr 0.000300
epoch: [4/60][250/404]	time 0.122 (0.123)	data 0.000 (0.001)	eta 0:46:42	loss 1.9197 (2.1387)	acc 75.0000 (74.3125)	lr 0.000300
epoch: [4/60][260/404]	time 0.122 (0.123)	data 0.000 (0.001)	eta 0:46:40	loss 1.8977 (2.1385)	acc 84.3750 (74.3149)	lr 0.000300
epoch: [4/60][270/404]	time 0.122 (0.123)	data 0.000 (0.001)	eta 0:46:38	loss 2.6345 (2.1378)	acc 59.3750 (74.3171)	lr 0.000300
epoch: [4/60][280/404]	time 0.122 (0.123)	data 0.000 (0.001)	eta 0:46:36	loss 2.1607 (2.1372)	acc 71.8750 (74.2522)	lr 0.000300
